,list_price,bathrooms,sqft,parking,mean_district_income,district_code,final_price_transformed,final_price_log,bedrooms_ag,bedrooms_bg
13025,689800,1,850.0,1,44576,37,2.390826824165897,13.41652441595382,2,0
13027,579000,2,1700.0,1,32724,35,2.3899783440502302,13.199324418540456,3,0
13028,589000,1,550.0,1,44576,37,2.390266013629588,13.270783382522602,1,0
13030,369000,1,550.0,0,33256,127,2.3882002455330142,12.799399490807907,1,0
13032,388000,2,1100.0,1,44718,123,2.388493790852242,12.86099861326992,2,0
13034,629900,1,550.0,1,70600,77,2.390587776501531,13.35331635561002,1,0
13035,749000,2,1100.0,1,40588,83,2.3910860609763263,13.487006490992238,2,0
13036,474900,1,750.0,1,29958,27,2.389440054176116,13.071070083016778,1,1
13038,515000,1,650.0,1,54438,17,2.3898149291725908,13.159659162148026,1,1
13039,336000,2,1300.0,1,31825,128,2.387819991584878,12.721885810807205,3,0
13040,867000,2,1100.0,1,52787,14,2.3915863777776067,13.62918097977278,2,0
13041,699000,2,850.0,1,53583,75,2.391463990303348,13.593616226050496,2,0
13042,799888,1,650.0,0,53583,75,2.3914509714064702,13.589863876431943,2,0
13044,1399900,2,1750.0,1,89330,100,2.3931908462678413,14.151911363462917,3,1
13046,1178900,3,1750.0,4,55199,64,2.3931930037606417,14.152696825319143,3,0
13047,725000,3,1300.0,1,47384,19,2.391111106640755,13.493926933836812,2,0
13048,879900,2,1300.0,1,54360,122,2.3917833958800383,13.687563543633653,3,0
13050,1199000,4,2750.0,2,32724,35,2.392645956357382,13.961341006175813,4,0
13051,529000,2,950.0,1,30878,137,2.3897827379527747,13.151922179645874,2,1
13052,388000,1,550.0,0,37379,47,2.389184713590568,13.012548511397124,1,1
13053,485000,2,1300.0,1,32291,135,2.3895731965838856,13.102160670086809,3,1
13054,485000,1,550.0,1,54438,17,2.3896163008596547,13.112313041550829,1,0
13055,699000,2,750.0,1,45737,84,2.3910607676875486,13.480037821676143,2,0
13058,498000,2,850.0,1,67757,42,2.3899783440502302,13.199324418540456,2,0
13059,487500,2,650.0,1,36359,53,2.389375864360046,13.056223574899784,1,1
13060,599900,1,650.0,0,57039,104,2.390266013629588,13.270783382522602,1,1
13061,619900,1,550.0,0,70600,77,2.390526249389174,13.33731345369001,1,1
13062,615900,1,650.0,0,56526,76,2.3904639365749127,13.321214236149494,1,1
13063,599000,1,650.0,1,53803,70,2.390545472343327,13.34230179776959,1,0
13065,425000,1,550.0,1,52787,14,2.3893197522050134,13.043320170063875,1,0
13068,476000,1,650.0,1,52035,52,2.3894218516414045,13.06685066747407,1,1
13069,469900,2,1300.0,1,29958,27,2.3893665833201303,13.054084536651034,3,0
13070,525000,2,1100.0,1,67757,42,2.389456343866542,13.074852394733275,2,0
13071,799800,2,950.0,1,58915,73,2.391576067155762,13.626164386233356,2,1
13072,359000,2,1300.0,1,31825,128,2.3879657333332904,12.751299696013495,3,0
13073,639000,2,1300.0,1,67757,42,2.3905268716088885,13.337474757021274,2,0
13074,1049000,2,1100.0,1,70623,82,2.3922764086516977,13.840203170554645,2,0
13075,585000,2,650.0,1,45737,84,2.390299996134792,13.279367126213993,2,0
13076,788000,2,750.0,1,70600,77,2.391459658356962,13.592367006650065,2,0
13077,1249000,2,1500.0,1,112766,95,2.393191042502782,14.151982794585487,2,0
13078,779000,2,950.0,1,101551,9,2.3910860609763263,13.487006490992238,2,1
13081,489900,1,250.0,0,89330,100,2.3895645009048625,13.10011776845701,1,0
13082,399000,2,1100.0,1,26548,2,2.3885782417370045,12.8790171187726,2,1
13083,698500,2,1300.0,1,72371,38,2.390903565020818,13.437174117244362,2,0
13084,549800,1,650.0,0,207903,98,2.390147296209767,13.241034907121827,1,1
13085,395000,1,650.0,1,31692,126,2.388505987935845,12.863592648446968,1,1
13086,359000,1,850.0,1,30827,115,2.3880082936492,12.759957758756611,1,1
13087,639800,2,850.0,1,40588,83,2.39067810572751,13.37700559577791,2,0
13088,499900,1,550.0,1,53583,75,2.390266013629588,13.270783382522602,1,0
13090,529000,2,900.0,0,35112,109,2.390557802484917,13.34550692871854,2,1
13091,859000,2,1750.0,6,34168,26,2.3916271843916106,13.641157170819495,3,2
13092,799000,2,1100.0,1,114174,97,2.391303030944816,13.547631112808672,2,0
13093,3275000,5,3250.0,2,112766,95,2.395065797288903,14.954944841152638,3,0
13094,535900,1,650.0,1,45326,51,2.389901671736963,13.180632285528304,1,1
13095,529000,1,550.0,0,57039,104,2.3897419972610723,13.142166004700508,1,0
13096,499900,1,650.0,0,37422,78,2.3896163008596547,13.112313041550829,1,1
13098,640000,2,1500.0,2,45326,51,2.3908764146746,13.42984807715229,2,1
13099,398000,1,550.0,1,52787,14,2.388785923800095,12.92391243868049,1,0
13100,358800,1,950.0,1,29958,27,2.3880780846767653,12.774223335915432,2,0
13101,765000,2,1100.0,2,101551,9,2.391184798483604,13.514405465180351,2,1
13103,598888,1,550.0,1,57039,104,2.3901827350247418,13.249876697703288,1,1
13104,519990,1,550.0,0,34597,72,2.3898308932840244,13.163505320735505,1,0
13106,399900,1,650.0,1,29958,27,2.388981075543286,12.966878474563934,1,0
13107,229900,1,650.0,1,29573,132,2.3856616495023504,12.323855681186558,1,0
13108,559000,2,1100.0,2,36346,46,2.3900677375710786,13.221303325259232,3,0
13110,485000,2,1500.0,1,38255,13,2.3893479364998145,13.049792684569493,3,1
13111,499000,1,550.0,0,34597,72,2.389862562552923,13.17115354157376,1,1
13113,569000,1,650.0,0,114174,97,2.390125818159646,13.235692062711331,1,1
13114,458888,1,650.0,1,33256,127,2.389145028412039,13.003579841414362,1,1
13115,479000,2,850.0,1,34168,26,2.389440054176116,13.071070083016778,2,0
13117,429900,1,650.0,1,29958,27,2.3890538557298404,12.983101310070822,1,0
13118,437000,1,550.0,1,45326,51,2.3890020410433643,12.971540487669746,1,0
13119,468000,2,1100.0,1,29958,27,2.389252968725087,13.028052697933088,3,0
13120,479900,2,1300.0,1,26793,121,2.3894491147784653,13.073173133213556,2,1
13121,829900,2,950.0,1,70600,77,2.391459658356962,13.592367006650065,2,1
13122,439900,2,1300.0,1,31825,128,2.3889863299121195,12.968046017019972,2,1
13124,529990,1,650.0,1,34904,36,2.3899402616859,13.190022025878145,1,1
13125,369900,2,1100.0,2,28654,44,2.3882923232699693,12.818551923022664,2,0
13126,649900,2,1100.0,1,45326,51,2.3907932372018963,13.407542319637992,2,0
13127,1168000,3,2250.0,1,47709,20,2.392614879515198,13.950915194970475,3,0
13128,650000,2,1100.0,1,34168,26,2.3905883847744755,13.353475098367715,2,0
13131,599800,1,650.0,1,165047,96,2.390398218905817,13.304351545297044,1,1
13132,424900,1,650.0,0,51181,33,2.388818177110312,12.930960711874182,1,1
13135,445000,1,250.0,0,45326,51,2.3889065891910746,12.950388112664518,0,0
13136,485000,2,750.0,1,33256,127,2.3894309665098263,13.068962600677214,2,0
13137,405000,1,750.0,1,30414,129,2.3885181403354534,12.86617997201192,2,1
13138,515000,1,550.0,0,70600,77,2.389790818888794,13.1538620444637,1,0
13140,765000,1,650.0,1,70600,77,2.391184798483604,13.514405465180351,2,0
13143,499900,2,950.0,1,39003,23,2.389555779996632,13.098070684835283,2,0
13144,1295000,4,3250.0,2,54438,17,2.392930159883931,14.058848816564003,3,0
13145,428000,1,250.0,0,58915,73,2.389124995357662,12.999065161059836,1,0
13146,525900,2,1100.0,1,34200,118,2.3895731965838856,13.102160670086809,3,0
13147,2600000,4,2750.0,3,112766,95,2.394695704273744,14.77371069291564,5,1
13148,638000,2,1500.0,1,36359,53,2.390366742450246,13.296316684527769,4,0
13149,399000,1,550.0,0,49709,90,2.389357274082206,13.051940913107783,1,0
13150,529900,1,750.0,1,71204,87,2.389900894681237,13.180443588480854,1,1
13151,899900,3,1700.0,2,44576,37,2.391869322150655,13.713477832399125,3,1
13152,349000,1,950.0,1,31825,128,2.3878774087273693,12.733430849930524,2,0
13153,419900,2,1100.0,1,30827,115,2.388894724589836,12.947771866672284,3,0
13154,459900,1,550.0,1,36359,53,2.389270279995372,13.032000937323938,1,0
13155,499000,1,250.0,0,58915,73,2.3895731965838856,13.102160670086809,1,0
13156,1399900,1,1750.0,3,70623,82,2.393393825721456,14.226957737749986,3,1
13157,535000,1,650.0,1,54438,17,2.3899479183992587,13.19188944005294,1,1
13158,575000,1,550.0,1,70600,77,2.390618625126211,13.36138027787483,1,1
13159,1230000,2,1300.0,2,54438,17,2.392729113683425,13.989463865087712,2,1
13161,588900,1,650.0,0,45737,84,2.390299996134792,13.279367126213993,1,1
13163,400000,1,550.0,1,53583,75,2.388493790852242,12.86099861326992,1,0
13165,618000,2,750.0,0,57039,104,2.3905018713404576,13.331002242515655,2,0
13166,750000,2,1100.0,1,70600,77,2.391232761057883,13.527828485512494,2,0
13167,649800,2,1100.0,1,34768,108,2.390848980022168,13.422467969854669,2,0
13168,548888,1,250.0,0,56526,76,2.3900382480908258,13.214030565930152,1,0
13171,699900,2,950.0,1,40588,83,2.3910860609763263,13.487006490992238,3,0
13172,499900,1,550.0,0,45737,84,2.389657948751557,13.122163357401664,1,0
13173,468000,2,1300.0,1,36346,46,2.389252968725087,13.028052697933088,4,0
13174,849000,2,1750.0,2,70831,67,2.3926278840211364,13.955272500339431,4,0
13175,559999,1,1100.0,1,34768,108,2.3901186225524107,13.233904752137237,2,0
13176,889000,2,950.0,1,57039,104,2.39181762302736,13.69785251449604,2,1
13177,649888,3,1100.0,1,44101,18,2.3907073584091303,13.38472764187182,2,0
13179,330000,1,750.0,1,32997,113,2.3878643547995737,12.730801174465157,1,1
13181,539900,2,1300.0,1,62378,12,2.389717280200119,13.13626628257332,2,1
13182,515000,2,1100.0,1,32724,35,2.38970068674779,13.132313708257495,2,1
13183,434000,1,750.0,1,54438,17,2.3886710210073296,12.89896979483491,1,0
13184,869000,2,1300.0,1,72371,38,2.3916271843916106,13.641157170819495,2,0
13185,399000,2,1100.0,1,29573,132,2.3885181403354534,12.86617997201192,2,0
13186,479900,1,750.0,1,71204,87,2.3896764601663847,13.126554582022797,1,0
13187,898888,2,950.0,1,70623,82,2.3918213539805038,13.698976741708323,2,0
13188,650000,1,650.0,1,57039,104,2.390576193259464,13.350295445450335,1,1
13190,499900,1,650.0,0,53583,75,2.390136577506214,13.238367053160635,1,1
13191,649900,2,850.0,1,45326,51,2.3904639365749127,13.321214236149494,2,0
13192,729900,3,1500.0,1,32724,35,2.390957032629545,13.45166712454693,3,1
13194,1195000,3,2250.0,1,49709,90,2.3932867422284083,14.187074114396758,3,1
13196,1398000,3,1500.0,2,308010,41,2.393309016761784,14.19531591929186,2,0
13197,599900,1,650.0,1,70600,77,2.390618625126211,13.36138027787483,1,1
13199,489900,1,650.0,1,67757,42,2.3893712273557277,13.05515462771088,1,1
13200,765000,2,1100.0,1,45326,51,2.391303030944816,13.547631112808672,3,0
13201,499000,1,550.0,0,45737,84,2.390000954537279,13.204864598916071,1,0
13202,959000,2,1100.0,1,204521,101,2.3919019615401966,13.723395269056468,2,0
13203,697000,2,850.0,1,54324,62,2.390764918403415,13.399995114002609,2,0
13204,785000,2,1500.0,1,67757,42,2.3912232412726664,13.525158256956614,2,0
13205,639000,2,1100.0,1,72371,38,2.39067810572751,13.37700559577791,2,0
13207,439800,1,1300.0,1,38255,13,2.38897581247112,12.965709567358951,2,1
13213,609900,1,650.0,0,70600,77,2.390320188776098,13.284482226880764,1,1
13214,749999,2,1100.0,1,53583,75,2.3912232412726664,13.525158256956614,2,0
13215,289000,1,850.0,1,25989,24,2.387060512330578,12.57418196709457,2,0
13217,979000,4,2250.0,2,26793,121,2.391983339449865,13.748301808270824,4,0
13218,629900,1,550.0,0,112766,95,2.3904955853134893,13.329377546788654,1,0
13221,749900,2,1750.0,4,37108,29,2.391160471429336,13.507625778194974,3,1
13222,729900,1,650.0,0,70600,77,2.3910352225686973,13.473020249017498,1,1
13224,999900,2,1300.0,1,57465,88,2.392351415365667,13.864300722133706,2,1
13227,269800,2,1100.0,1,27984,25,2.3868531017335237,12.535376392672774,3,0
13228,609900,1,650.0,1,114174,97,2.39039952267644,13.304684934198283,1,1
13230,399999,1,650.0,1,51181,33,2.3890020410433643,12.971540487669746,1,1
13231,595000,1,650.0,0,70600,77,2.3902454242469235,13.265597545490236,1,1
13232,2995000,7,3250.0,2,85340,99,2.394944288489417,14.893920139314863,5,1
13233,419900,1,550.0,1,52787,14,2.389300818218745,13.038981768465275,1,0
13234,505000,1,250.0,0,53583,75,2.3896587926818467,13.122363377404328,1,0
13235,1495000,2,1750.0,1,70831,67,2.3932623148697187,14.178068165061164,2,1
13237,674900,2,650.0,1,70600,77,2.390848980022168,13.422467969854669,1,1
13238,509000,1,650.0,0,44557,57,2.389834870751782,13.164464553422963,1,1
13239,409900,1,650.0,1,31825,128,2.3886952479904453,12.904207367601158,1,1
13240,299000,2,1100.0,1,25989,24,2.387168991502677,12.594730635321955,2,0
13241,820000,2,950.0,1,32648,74,2.391459658356962,13.592367006650065,2,0
13242,525000,2,650.0,1,67757,42,2.3898704265004587,13.173056491719846,1,1
13243,509000,2,750.0,1,67757,42,2.3895731965838856,13.102160670086809,1,1
13244,1595000,2,1500.0,1,114174,97,2.393740287862849,14.360737608447597,2,0
13247,499900,1,550.0,0,58915,73,2.3895294646410563,13.09190416991962,1,0
13248,673800,1,650.0,1,57039,104,2.3907535056367326,13.396960210307457,1,1
13250,899000,2,950.0,1,70600,77,2.3918213539805038,13.698976741708323,2,0
13251,739000,2,750.0,1,70600,77,2.39103008294809,13.471610805514263,2,0
13252,619000,4,1750.0,1,30827,115,2.3906485300108926,13.369223455335854,3,0
13253,499000,2,950.0,1,34904,36,2.389551410042497,13.09704556942004,2,0
13255,1025000,3,1750.0,1,39803,107,2.392134641471463,13.795307850646754,3,1
13256,789900,4,2250.0,2,39003,23,2.3913937445815328,13.573438996764546,3,1
13257,574900,1,650.0,1,70600,77,2.390346886383178,13.291261913866142,1,0
13258,439000,1,250.0,0,53583,75,2.388970540671,12.96453929221076,1,0
13259,518000,1,650.0,1,34597,72,2.389862562552923,13.17115354157376,1,0
13260,578000,2,750.0,0,33528,91,2.390514400130037,13.334243736439827,2,0
13261,669800,1,650.0,1,70600,77,2.3910607676875486,13.480037821676143,1,0
13263,2650000,4,3250.0,2,207903,98,2.394917843154847,14.88084179206372,3,0
13264,669000,2,950.0,1,54438,17,2.39067810572751,13.37700559577791,2,1
13267,449900,2,1100.0,1,28654,44,2.389252968725087,13.028052697933088,3,0
13270,799000,1,950.0,1,112766,95,2.391437882986269,13.58609739363647,1,0
13271,169900,1,850.0,1,36674,6,2.383989133604432,12.05524975579559,1,0
13272,538000,2,750.0,1,45936,34,2.389901671736963,13.180632285528304,2,0
13273,769000,2,1750.0,3,32997,113,2.39127982610651,13.541073712262516,3,0
13274,425000,2,850.0,1,31771,1,2.3888413332954404,12.936033799212836,2,0
13275,459900,1,650.0,1,71204,87,2.3892817672464526,13.03462446309632,1,1
13276,519800,1,550.0,0,89330,100,2.3898860910366406,13.176851562688398,1,1
13277,515000,2,750.0,1,52787,14,2.389806914395616,13.15773052124162,2,0
13278,1049000,2,1100.0,1,112766,95,2.39236611355457,13.869051324892304,2,0
13279,625000,2,750.0,0,70623,82,2.390618625126211,13.36138027787483,1,1
13280,578000,2,750.0,1,45737,84,2.390231613543553,13.262125319779487,2,0
13281,499000,1,650.0,1,70623,82,2.390266013629588,13.270783382522602,1,1
13283,428000,1,650.0,1,52035,52,2.388949365695107,12.959844447906551,1,0
13284,449900,1,650.0,1,52787,14,2.389154997064326,13.005829561148378,1,1
13285,459900,1,550.0,0,39740,93,2.3892625980497124,13.030248088496522,1,0
13286,2295000,4,2250.0,4,123077,39,2.394333101036682,14.608503073493935,3,1
13287,719600,2,1100.0,1,54438,17,2.3910094213123414,13.465953081794405,2,1
13288,639000,2,750.0,1,70600,77,2.390612604097781,13.359804233419364,1,1
13289,530000,1,650.0,0,70600,77,2.389836857460285,13.164943824939447,1,0
13291,329900,1,650.0,1,54438,17,2.388672178757319,12.89921982609012,1,0
13292,629000,3,1750.0,2,46206,65,2.3918656671052743,13.71236979904476,3,1
13293,488000,2,1500.0,1,38255,13,2.3897827379527747,13.151922179645874,3,0
13294,399900,2,1300.0,1,52787,14,2.389154997064326,13.005829561148378,3,0
13296,519000,1,550.0,0,70600,77,2.3897827379527747,13.151922179645874,1,1
13297,559000,2,1100.0,1,52035,52,2.390075062673852,13.223113280504473,2,0
13298,575000,1,750.0,1,72371,38,2.3901615250431543,13.244581010128575,2,0
13299,990000,4,2750.0,2,39556,131,2.392091958615266,13.781953774435433,4,2
13300,339000,1,950.0,1,29958,27,2.387937067387175,12.745485726148075,2,0
13302,699900,1,650.0,1,70600,77,2.3910094213123414,13.465953081794405,1,1
13303,489900,1,550.0,0,56526,76,2.3896120182393896,13.111302430044905,1,0
13304,824000,2,950.0,0,54460,94,2.3917657272220083,13.682269408929292,2,1
13306,518000,1,650.0,1,101551,9,2.3896163008596547,13.112313041550829,1,1
13307,1149000,3,2750.0,2,31786,116,2.3925753783404557,13.937728190688524,4,0
13308,539000,2,1300.0,1,30827,115,2.389901671736963,13.180632285528304,2,1
13309,345000,1,650.0,1,33528,91,2.3890020410433643,12.971540487669746,1,0
13310,419900,1,250.0,1,38527,31,2.388672178757319,12.89921982609012,1,0
13311,2250000,4,2750.0,3,207903,98,2.394237847844761,14.566926646648197,3,1
13312,499000,1,650.0,1,53583,75,2.3896503426009743,13.120361374733656,1,0
13314,499900,1,650.0,1,35207,85,2.38970068674779,13.132313708257495,1,1
13315,1299000,2,1300.0,2,54438,17,2.3926689658904103,13.969089645892575,2,0
13319,799900,3,1300.0,3,35047,119,2.3915026360904164,13.604789526648622,3,2
13320,509000,1,250.0,0,58915,73,2.3895731965838856,13.102160670086809,1,1
13322,615000,1,650.0,1,70600,77,2.390476640021196,13.324487561494465,1,0
13323,799000,2,850.0,1,54438,17,2.391366877288318,13.565766324852886,2,1
13324,920000,3,1300.0,1,34597,72,2.391894747885445,13.721199878493032,2,1
13325,527000,1,750.0,1,45326,51,2.3898899940413787,13.17779808429243,1,1
13326,498800,1,650.0,1,52035,52,2.389917169363943,13.18439876832378,1,0
13327,398888,1,250.0,0,70623,82,2.388752216418073,12.916568464424731,0,0
13328,660990,3,1700.0,1,30033,138,2.39077628227949,13.403020834919143,3,1
13329,1588000,3,2124.0,1,58915,73,2.3935282615256988,14.277985920789218,3,0
13331,361000,1,1100.0,1,30430,61,2.387922645455481,12.742566016044742,2,0
13333,568000,1,550.0,0,207903,98,2.3900530308108943,13.217673557208654,1,0
13334,749000,2,850.0,1,45737,84,2.391228005666852,13.526494262499355,2,0
13336,429900,1,550.0,0,52035,52,2.388493790852242,12.86099861326992,1,1
13337,999000,3,1750.0,2,45737,84,2.3929973149044383,14.082479588818511,4,1
13338,1199900,3,2250.0,2,58071,80,2.393003558502958,14.084688479734115,5,0
13339,849000,2,850.0,1,70600,77,2.391539839350133,13.615595132769272,2,0
13340,619000,2,850.0,1,45326,51,2.390447974040588,13.31710745419684,2,0
13341,769000,2,1300.0,1,54438,17,2.391160471429336,13.507625778194974,2,0
13342,430000,2,1300.0,1,32724,35,2.3891149306060697,12.996800154428984,2,0
13344,659000,1,550.0,1,56526,76,2.3907189703751364,13.38779984090879,1,0
13345,1990000,2,1300.0,1,112766,95,2.3938118168578004,14.389310980891652,1,1
13346,479000,2,1100.0,1,30827,115,2.389440054176116,13.071070083016778,3,0
13350,950000,4,2250.0,2,54360,122,2.392000655735857,13.753635154246188,4,1
13351,799900,2,1100.0,1,54438,17,2.3914941008714794,13.602317337503232,2,1
13352,565000,1,650.0,0,57039,104,2.39008965673556,13.226723392728571,1,1
13354,569000,1,650.0,1,70600,77,2.390231613543553,13.262125319779487,1,1
13355,899900,2,850.0,1,70600,77,2.3917913388332077,13.68994733498893,1,1
13356,469000,1,850.0,1,52787,14,2.3896163008596547,13.112313041550829,2,0
13357,529900,2,850.0,1,52787,14,2.3899402616859,13.190022025878145,2,0
13359,499000,1,250.0,0,53583,75,2.3894491147784653,13.073173133213556,1,0
13361,1275000,2,1750.0,1,58071,80,2.393303542799287,14.193287872402214,4,0
13362,529000,2,750.0,1,44576,37,2.389909430887347,13.182517300224076,2,0
13363,898888,2,850.0,1,70600,77,2.3918773431029443,13.71591119274152,2,0
13365,1875000,4,2250.0,1,53803,70,2.393846519988104,14.403297222866392,3,1
13367,689900,2,950.0,1,28875,55,2.3909833595061465,13.458835614025542,2,1
13370,1399000,3,1500.0,2,53583,75,2.393127214746776,14.128860377164632,2,1
13371,749900,2,850.0,0,70600,77,2.391111106640755,13.493926933836812,1,0
13372,1129000,2,750.0,1,53583,75,2.3925215393456387,13.919870573288517,2,0
13373,828000,3,1750.0,2,33323,136,2.3915026360904164,13.604789526648622,4,1
13374,899000,2,950.0,1,165047,96,2.392507864454373,13.91535589293399,2,0
13375,789900,2,950.0,1,70600,77,2.3913937445815328,13.573438996764546,2,0
13376,525000,1,650.0,1,70600,77,2.389822922101593,13.16158409055761,1,1
13377,498800,2,1100.0,2,34059,111,2.390438351778836,13.314635265051452,2,0
13378,620000,2,950.0,2,54438,17,2.390476640021196,13.324487561494465,2,0
13379,429000,1,550.0,1,54438,17,2.388868684676962,12.942039823273047,1,0
13380,469900,2,1700.0,1,33323,136,2.3893244675658982,13.044401835934616,3,0
13381,485000,1,650.0,1,42516,45,2.389485089277855,13.081541382884074,1,1
13382,459900,1,650.0,1,52035,52,2.389393421170242,13.060275185090909,1,1
13383,549000,1,550.0,1,70623,82,2.3899783440502302,13.199324418540456,1,0
13384,780000,2,850.0,2,54438,17,2.3907073584091303,13.38472764187182,1,1
13385,758000,2,1100.0,1,37422,78,2.391303030944816,13.547631112808672,1,1
13386,535900,3,1300.0,1,26548,2,2.389878269296076,13.1749558275235,4,1
13388,1288000,1,900.0,2,67757,42,2.392958102729649,14.068653202927054,3,0
13389,449500,1,850.0,0,57039,104,2.389300818218745,13.038981768465275,2,0
13390,688888,1,750.0,1,53583,75,2.3912937748642435,13.545013310266594,2,0
13391,466000,1,250.0,0,70600,77,2.3893385704254184,13.047639831208391,1,0
13392,929000,3,1900.0,1,100516,40,2.3918583397634303,13.710150042306449,3,0
13393,719900,2,850.0,1,70600,77,2.390972860820821,13.45597438174451,2,1
13394,1320000,3,2250.0,0,53803,70,2.392953533333603,14.0670471837797,4,0
13396,580000,1,650.0,1,56526,76,2.390223294411387,13.2600361825294,1,1
13397,399000,2,750.0,1,31771,1,2.3885782417370045,12.8790171187726,1,1
13398,610000,2,950.0,1,72371,38,2.390431918171493,13.312983737012978,2,0
13399,519900,1,650.0,1,72371,38,2.389737892074668,13.141185131644916,1,0
13400,389000,2,1300.0,1,47002,11,2.388432125250841,12.84792653170257,3,0
13403,719900,2,1300.0,2,52787,14,2.391160471429336,13.507625778194974,3,0
13405,1888000,5,3250.0,4,35047,119,2.3937034119863827,14.346138809026444,4,2
13406,569900,3,1500.0,11,40442,48,2.3901967870468037,13.253391639810731,4,0
13407,598000,2,750.0,1,36359,53,2.3903864571888382,13.301346032932768,2,0
13408,429900,1,550.0,1,52787,14,2.389000996051488,12.971307902484371,1,0
13409,595000,1,650.0,1,70623,82,2.390313474143114,13.282780098810234,1,1
13410,695000,2,950.0,1,35207,85,2.391065846355682,13.481435445942784,2,0
13411,450000,1,550.0,1,52035,52,2.389154997064326,13.005829561148378,1,1
13412,459000,1,550.0,1,52787,14,2.3893943424263626,13.06048797368624,1,1
13413,608000,2,850.0,1,45212,50,2.3904511739845518,13.317930160948304,2,0
13414,778000,2,950.0,1,70600,77,2.39140706938412,13.577253368840015,2,1
13416,1398000,3,2374.0,1,53803,70,2.393107857325774,14.12189170784854,3,1
13417,1950000,2,2124.0,1,56526,76,2.394004061021688,14.467835744003963,2,0
13418,449000,1,250.0,1,92580,63,2.389476135569005,13.079455876393052,1,0
13419,489900,1,250.0,0,70600,77,2.38951622032256,13.088806593875486,1,0
13421,579000,1,550.0,1,70600,77,2.390140154910341,13.239257128875828,1,0
13423,797000,2,1300.0,2,34200,118,2.3914026357797185,13.57598352739954,3,0
13425,399900,1,550.0,1,51181,33,2.3890041299946123,12.972005495815766,1,0
13426,399999,2,1500.0,1,38255,13,2.388456928674861,12.853175887588712,3,0
13427,709900,1,650.0,1,207903,98,2.391034709068244,13.472879394027478,1,1
13428,434000,1,550.0,1,52787,14,2.38921414952979,13.019222618484816,1,1
13429,659900,1,650.0,1,56526,76,2.3906663145448643,13.373900003219756,1,0
13430,590000,1,550.0,1,37422,78,2.39039952267644,13.304684934198283,1,0
13431,464900,1,650.0,1,32724,35,2.389252968725087,13.028052697933088,2,0
13432,578800,2,1100.0,1,33256,127,2.390125818159646,13.235692062711331,2,0
13433,440000,1,750.0,1,33256,127,2.3890538557298404,12.983101310070822,1,1
13434,718000,2,1100.0,1,52787,14,2.391075973609016,13.484224848030362,2,0
13435,504900,1,650.0,1,54438,17,2.3896587926818467,13.122363377404328,1,1
13436,459900,1,650.0,1,52787,14,2.389184713590568,13.012548511397124,1,1
13437,498800,1,650.0,1,42516,45,2.38940251101745,13.062375552789511,1,1
13438,479900,2,950.0,1,36232,120,2.3895913759404426,13.10643722685407,2,0
13439,994999,4,2250.0,2,33528,91,2.392150844965617,13.800396920154226,4,2
13440,649900,2,1750.0,1,33528,91,2.3916027835853315,13.633988681340885,3,0
13441,455000,3,1500.0,1,38255,13,2.3892769860795915,13.033532163697712,3,0
13443,689888,1,650.0,1,70600,77,2.3909304360502817,13.444446876573442,1,1
13444,488800,2,950.0,1,31692,126,2.389467919693373,13.077543819932515,2,0
13446,428000,2,1300.0,1,26548,2,2.3887181551957,12.909170156943286,2,0
13447,850000,2,1100.0,1,70600,77,2.391667308524418,13.652991628466498,2,1
13448,470000,1,650.0,1,52035,52,2.3893943424263626,13.06048797368624,1,1
13449,365000,1,750.0,1,32913,139,2.388206905918582,12.800779753276869,1,1
13450,1595000,2,1500.0,2,114174,97,2.393481718482455,14.26019637922572,2,1
13451,349000,2,1100.0,1,25989,24,2.387979978177111,12.75419405403986,3,0
13452,859000,2,850.0,1,112766,95,2.3915863777776067,13.62918097977278,2,0
13454,338800,1,950.0,1,32012,5,2.3878936215701083,12.736700896592344,2,0
13455,899000,2,1750.0,2,41717,92,2.392139514796114,13.796837292698653,3,0
13459,579900,1,650.0,1,54438,17,2.3901827350247418,13.249876697703288,1,1
13460,620000,1,750.0,1,70600,77,2.390438351778836,13.314635265051452,1,1
13463,925000,3,2250.0,4,30414,129,2.3918213539805038,13.698976741708323,4,0
13464,1399000,2,1750.0,1,85340,99,2.393155396954507,14.139042283309752,3,0
13465,1198000,2,1700.0,1,52787,14,2.3925351272472506,13.924364962876355,2,1
13466,699900,1,650.0,1,70600,77,2.3910607676875486,13.480037821676143,1,1
13467,469800,1,650.0,1,45326,51,2.3893479364998145,13.049792684569493,1,0
13468,2050000,3,1700.0,2,53583,75,2.394101543683495,14.50865773852422,2,1
13470,460000,1,250.0,0,112766,95,2.3893479364998145,13.049792684569493,0,0
13471,675000,1,850.0,1,57039,104,2.390848980022168,13.422467969854669,1,1
13472,628800,2,850.0,1,72371,38,2.3905700768547358,13.348701819615057,2,0
13473,875000,2,1300.0,1,70600,77,2.3918063944008603,13.694472229587218,2,1
13475,1788000,4,3250.0,1,40588,83,2.393721207610043,14.353172835683823,6,0
13476,1100000,2,1300.0,1,70600,77,2.392825634256657,14.0225247273486,2,1
13477,899000,1,1300.0,1,55225,66,2.392395505045846,13.878579249431256,3,0
13479,425000,1,750.0,2,29573,132,2.388981075543286,12.966878474563934,1,1
13481,509900,1,650.0,1,54438,17,2.38970068674779,13.132313708257495,1,1
13483,899990,2,1300.0,1,71204,87,2.391854667436064,13.709038313453757,2,1
